sku,slug,model,category,parameter,value,unit,notes,url,updated
HUB-HUB128_T12-224,hub128-t12,HUB128 T12,HUB-платы и адаптеры,Напряжение:,5V,V,4.5V-6,http://onbon.ru/product/hub-adapters/hub128-t12,2026-03-28 15:52:37
HUB-HUB128_T8-224,hub128-t8,HUB128 T8,HUB-платы и адаптеры,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/hub-adapters/hub128-t8,2026-03-28 15:52:39
HUB-HUB256_T12-224,hub256-t12,HUB256 T12,HUB-платы и адаптеры,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/hub-adapters/hub256-t12,2026-03-28 15:52:33
HUB-HUB256_T8-224,hub256-t8,HUB256 T8,HUB-платы и адаптеры,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/hub-adapters/hub256-t8,2026-03-28 15:52:35
HUB-HUB256_T8-224,hub256-t8,HUB256 T8,HUB-платы и адаптеры,Напряжение:,5V,V,4.5V-6,http://onbon.ru/product/hub-adapters/hub256-t8,2026-03-28 15:52:35
HUB-HUB512_T08-456,hub512-t08bx-6x,HUB512 T08BX 6X,HUB-платы и адаптеры,Количество рядов и тип хаба:,16 разъемов T08,,,http://onbon.ru/product/hub-adapters/hub512-t08bx-6x,2026-03-28 15:54:02
HUB-HUB512_T08-224,hub512-t08bx-6x,HUB512 T08BX 6X,HUB-платы и адаптеры,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/hub-adapters/hub512-t08bx-6x,2026-03-28 15:54:02
HUB-HUB512_T08-224,hub512-t08bx-6x,HUB512 T08BX 6X,HUB-платы и адаптеры,Напряжение:,5V,V,4.5V-6,http://onbon.ru/product/hub-adapters/hub512-t08bx-6x,2026-03-28 15:54:02
HUB-HUB512_T12-456,hub512-t12bx-6x,HUB512 T12BX 6X,HUB-платы и адаптеры,Количество рядов и тип хаба:,32 разъема T12,,,http://onbon.ru/product/hub-adapters/hub512-t12bx-6x,2026-03-28 15:54:00
HUB-HUB512_T12-224,hub512-t12bx-6x,HUB512 T12BX 6X,HUB-платы и адаптеры,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/hub-adapters/hub512-t12bx-6x,2026-03-28 15:54:00
HUB-USBRS232_C-224,usbrs232-conversion-line,USBRS232 CONVERSION LINE,HUB-платы и адаптеры,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/hub-adapters/usbrs232-conversion-line,2026-03-28 15:52:41
HUB-USBRS232_C-224,usbrs232-conversion-line,USBRS232 CONVERSION LINE,HUB-платы и адаптеры,Напряжение:,5V,V,4.5V-6,http://onbon.ru/product/hub-adapters/usbrs232-conversion-line,2026-03-28 15:52:41
HUB-USBRS232_C-224,usbrs232-conversion-line,USBRS232 CONVERSION LINE,HUB-платы и адаптеры,Напряжение:,5V,V,,http://onbon.ru/product/hub-adapters/usbrs232-conversion-line,2026-03-28 15:52:41
HUB-USBRS232_C-613,usbrs232-conversion-line,USBRS232 CONVERSION LINE,HUB-платы и адаптеры,Сила тока:,2А,,,http://onbon.ru/product/hub-adapters/usbrs232-conversion-line,2026-03-28 15:52:41
АКС-BX_DC-456,bx-dc,BX DC,Аксессуары,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-433,bx-dc,BX DC,Аксессуары,Максимальная мощность:,≤1 Вт,W,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-433,bx-dc,BX DC,Аксессуары,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-433,bx-dc,BX DC,Аксессуары,Максимальная мощность:,≤1.8 Вт,W,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-224,bx-dc,BX DC,Аксессуары,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-232,bx-dc,BX DC,Аксессуары,Память:,2 Mb,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-920,bx-dc,BX DC,Аксессуары,Площадь управления:,960*48,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-920,bx-dc,BX DC,Аксессуары,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-920,bx-dc,BX DC,Аксессуары,Площадь управления:,Один цвет 3200*16 3200*32 2688*48 2048*64; Два цвета 3200*16 2048*32 1344*48 1024*64,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-920,bx-dc,BX DC,Аксессуары,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-920,bx-dc,BX DC,Аксессуары,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-558,bx-dc,BX DC,Аксессуары,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-942,bx-dc,BX DC,Аксессуары,Режим соединения:,ИК пульт,,предустановлен,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-942,bx-dc,BX DC,Аксессуары,Режим соединения:,USB,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-942,bx-dc,BX DC,Аксессуары,Режим соединения:,Ethernet,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
АКС-BX_DC-495,bx-dc,BX DC,Аксессуары,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/accessories/bx-dc,2026-03-28 15:54:09
ВИД-OVP_L1-652,ovp-l1,OVP L1,Видеопроцессоры,CV,2,,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-843,ovp-l1,OVP L1,Видеопроцессоры,DVI,1,,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-137,ovp-l1,OVP L1,Видеопроцессоры,Ethernet,2,,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-709,ovp-l1,OVP L1,Видеопроцессоры,HDMI,1,,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-153,ovp-l1,OVP L1,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 HDMI; Выходные: 1 DVI, 2 Ethernet",,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-153,ovp-l1,OVP L1,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, 1 SDI ; Выходные: 1 SDI, 1 DVI, 2 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-153,ovp-l1,OVP L1,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, SDI ; Выходные: 1 SDI, 2 DVI, 4 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-718,ovp-l1,OVP L1,Видеопроцессоры,Входное напряжение,100-240V~ 50/60Hz,V,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-321,ovp-l1,OVP L1,Видеопроцессоры,Допустимая влажность,15-85%,%,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-495,ovp-l1,OVP L1,Видеопроцессоры,Интерфейс,Кол-во,,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-834,ovp-l1,OVP L1,Видеопроцессоры,Кол-во пикселей,1300K пикселей; 1280*1024 @60Hz,Hz,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-270,ovp-l1,OVP L1,Видеопроцессоры,Макс. высота,1024,,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-949,ovp-l1,OVP L1,Видеопроцессоры,Макс. длина,2048,,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-920,ovp-l1,OVP L1,Видеопроцессоры,Площадь управления:,1300K пикселей: 1280*1024 @60Hz,Hz,W≤2048 ; H≥1024,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-920,ovp-l1,OVP L1,Видеопроцессоры,Площадь управления:,1300K пикселей; 1280*1024 @60Hz,Hz,W≤2048; H≥1024,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-920,ovp-l1,OVP L1,Видеопроцессоры,Площадь управления:,2600K пикселей; 2560*1024 @60Hz,Hz,W≤3840; H≥1920,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-924,ovp-l1,OVP L1,Видеопроцессоры,Потребляемая мощность,≤15W,W,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-884,ovp-l1,OVP L1,Видеопроцессоры,Рабочая температура,-20—55℃,°C,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-138,ovp-l1,OVP L1,Видеопроцессоры,Размер,mm×mm×mm,,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_L1-990,ovp-l1,OVP L1,Видеопроцессоры,Способы управления,"Кнопки на видеопроцессоре, ИК пульт, Программа Ledshow",,,http://onbon.ru/product/videoprocessory/ovp-l1,2026-03-28 15:54:22
ВИД-OVP_M1-652,ovp-m1,OVP M1,Видеопроцессоры,CV,2,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-843,ovp-m1,OVP M1,Видеопроцессоры,DVI,1,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-843,ovp-m1,OVP M1,Видеопроцессоры,DVI,2,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-709,ovp-m1,OVP M1,Видеопроцессоры,HDMI,1,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-147,ovp-m1,OVP M1,Видеопроцессоры,SDI (Модуль),1,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-389,ovp-m1,OVP M1,Видеопроцессоры,SDI LOOP,1,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-393,ovp-m1,OVP M1,Видеопроцессоры,VGA,1,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-197,ovp-m1,OVP M1,Видеопроцессоры,Вес,5.18Kg,kg,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-153,ovp-m1,OVP M1,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, SDI ; Выходные: 1 SDI, 2 DVI, 4 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-153,ovp-m1,OVP M1,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 HDMI; Выходные: 1 DVI, 2 Ethernet",,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-153,ovp-m1,OVP M1,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, 1 SDI ; Выходные: 1 SDI, 1 DVI, 2 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-718,ovp-m1,OVP M1,Видеопроцессоры,Входное напряжение,100-240V~ 50/60Hz,V,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-321,ovp-m1,OVP M1,Видеопроцессоры,Допустимая влажность,15-85%,%,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-834,ovp-m1,OVP M1,Видеопроцессоры,Кол-во пикселей,2600Kпикселей;2560*1024 @60Hz,Hz,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-270,ovp-m1,OVP M1,Видеопроцессоры,Макс. высота,1920,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-949,ovp-m1,OVP M1,Видеопроцессоры,Макс. длина,3840,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-920,ovp-m1,OVP M1,Видеопроцессоры,Площадь управления:,2600K пикселей; 2560*1024 @60Hz,Hz,W≤3840; H≥1920,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-920,ovp-m1,OVP M1,Видеопроцессоры,Площадь управления:,1300K пикселей; 1280*1024 @60Hz,Hz,W≤2048; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-920,ovp-m1,OVP M1,Видеопроцессоры,Площадь управления:,1300K пикселей: 1280*1024 @60Hz,Hz,W≤2048 ; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-924,ovp-m1,OVP M1,Видеопроцессоры,Потребляемая мощность,≤20W,W,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-884,ovp-m1,OVP M1,Видеопроцессоры,Рабочая температура,-20—55℃,°C,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-282,ovp-m1,OVP M1,Видеопроцессоры,Размеры,482.6mm（Ш）×300mm（Г）×66.6mm（В）,mm,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-080,ovp-m1,OVP M1,Видеопроцессоры,Разъем,Кол-во,,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1-990,ovp-m1,OVP M1,Видеопроцессоры,Способы управления,"Keys on Video Processor, IR controller, Ledshow software",,,http://onbon.ru/product/videoprocessory/ovp-m1,2026-03-28 15:54:33
ВИД-OVP_M1S2-652,ovp-m1s2,OVP M1S2,Видеопроцессоры,CV,2,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-843,ovp-m1s2,OVP M1S2,Видеопроцессоры,DVI,1,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-843,ovp-m1s2,OVP M1S2,Видеопроцессоры,DVI,2,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-709,ovp-m1s2,OVP M1S2,Видеопроцессоры,HDMI,1,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-147,ovp-m1s2,OVP M1S2,Видеопроцессоры,SDI (Модуль),1,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-389,ovp-m1s2,OVP M1S2,Видеопроцессоры,SDI LOOP,1,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-393,ovp-m1s2,OVP M1S2,Видеопроцессоры,VGA,1,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-197,ovp-m1s2,OVP M1S2,Видеопроцессоры,Вес,5.18Kg,kg,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-153,ovp-m1s2,OVP M1S2,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, SDI ; Выходные: 1 SDI, 2 DVI, 4 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-153,ovp-m1s2,OVP M1S2,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, 1 SDI ; Выходные: 1 SDI, 1 DVI, 2 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-153,ovp-m1s2,OVP M1S2,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 HDMI; Выходные: 1 DVI, 2 Ethernet",,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-718,ovp-m1s2,OVP M1S2,Видеопроцессоры,Входное напряжение,100-240V~ 50/60Hz,V,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-321,ovp-m1s2,OVP M1S2,Видеопроцессоры,Допустимая влажность,15-85%,%,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-834,ovp-m1s2,OVP M1S2,Видеопроцессоры,Кол-во пикселей,1300K пикселей; 1280*1024 @60Hz,Hz,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-270,ovp-m1s2,OVP M1S2,Видеопроцессоры,Макс. высота,1024,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-949,ovp-m1s2,OVP M1S2,Видеопроцессоры,Макс. длина,2048,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-920,ovp-m1s2,OVP M1S2,Видеопроцессоры,Площадь управления:,1300K пикселей; 1280*1024 @60Hz,Hz,W≤2048; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-920,ovp-m1s2,OVP M1S2,Видеопроцессоры,Площадь управления:,2600K пикселей; 2560*1024 @60Hz,Hz,W≤3840; H≥1920,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-920,ovp-m1s2,OVP M1S2,Видеопроцессоры,Площадь управления:,1300K пикселей: 1280*1024 @60Hz,Hz,W≤2048 ; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-924,ovp-m1s2,OVP M1S2,Видеопроцессоры,Потребляемая мощность,≤20W,W,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-884,ovp-m1s2,OVP M1S2,Видеопроцессоры,Рабочая температура,-20—55℃,°C,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-282,ovp-m1s2,OVP M1S2,Видеопроцессоры,Размеры,482.6mm（Ш）×300mm（Г）×66.6mm（В）,mm,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-080,ovp-m1s2,OVP M1S2,Видеопроцессоры,Разъем,Кол-во,,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S2-990,ovp-m1s2,OVP M1S2,Видеопроцессоры,Способы управления,"Keys on Video Processor, IR controller, Ledshow software",,,http://onbon.ru/product/videoprocessory/ovp-m1s2,2026-03-28 15:54:27
ВИД-OVP_M1S4-652,ovp-m1s4,OVP M1S4,Видеопроцессоры,CV,2,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-843,ovp-m1s4,OVP M1S4,Видеопроцессоры,DVI,1,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-843,ovp-m1s4,OVP M1S4,Видеопроцессоры,DVI,2,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-709,ovp-m1s4,OVP M1S4,Видеопроцессоры,HDMI,1,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-147,ovp-m1s4,OVP M1S4,Видеопроцессоры,SDI (Модуль),1,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-389,ovp-m1s4,OVP M1S4,Видеопроцессоры,SDI LOOP,1,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-393,ovp-m1s4,OVP M1S4,Видеопроцессоры,VGA,1,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-197,ovp-m1s4,OVP M1S4,Видеопроцессоры,Вес,5.18Kg,kg,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-153,ovp-m1s4,OVP M1S4,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 VGA, 1 HDMI, SDI ; Выходные: 1 SDI, 2 DVI, 4 Ethernet",V,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-153,ovp-m1s4,OVP M1S4,Видеопроцессоры,Видео интерфейсы:,"Входные: 2 CV, 1 DVI, 1 HDMI; Выходные: 1 DVI, 2 Ethernet",,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-718,ovp-m1s4,OVP M1S4,Видеопроцессоры,Входное напряжение,100-240V~ 50/60Hz,V,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-321,ovp-m1s4,OVP M1S4,Видеопроцессоры,Допустимая влажность,15-85%,%,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-834,ovp-m1s4,OVP M1S4,Видеопроцессоры,Кол-во пикселей,2600Kпикселей;2560*1024 @60Hz,Hz,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-270,ovp-m1s4,OVP M1S4,Видеопроцессоры,Макс. высота,1920,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-949,ovp-m1s4,OVP M1S4,Видеопроцессоры,Макс. длина,3840,,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-920,ovp-m1s4,OVP M1S4,Видеопроцессоры,Площадь управления:,2600K пикселей; 2560*1024 @60Hz,Hz,W≤3840; H≥1920,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-920,ovp-m1s4,OVP M1S4,Видеопроцессоры,Площадь управления:,1300K пикселей: 1280*1024 @60Hz,Hz,W≤2048 ; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-920,ovp-m1s4,OVP M1S4,Видеопроцессоры,Площадь управления:,1300K пикселей; 1280*1024 @60Hz,Hz,W≤2048; H≥1024,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-924,ovp-m1s4,OVP M1S4,Видеопроцессоры,Потребляемая мощность,≤20W,W,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
ВИД-OVP_M1S4-884,ovp-m1s4,OVP M1S4,Видеопроцессоры,Рабочая температура,-20—55℃,°C,,http://onbon.ru/product/videoprocessory/ovp-m1s4,2026-03-28 15:54:24
